Product Name,Product ID,Value Column Name,Value
"Xerox 206","OFF-PA-10000809","Unit Price","5.184"
"Xerox 206","OFF-PA-10000809","Total Discount","0"
"Xerox 206","OFF-PA-10000809","Gross Sales","15.552"
"Xerox 206","OFF-PA-10000809","Sales","15.552"
"Xerox 206","OFF-PA-10000809","Cost","9.7088"
"Xerox 206","OFF-PA-10000809","Profit / (Loss)","5.8431999999999995"
"Xerox 206","OFF-PA-10000809","% Profit / (Loss)","0.37572016460905355"
"Xerox 229","OFF-PA-10000295","Quantity","3"
"Xerox 229","OFF-PA-10000295","Discount","0"
"Xerox 229","OFF-PA-10000295","Unit Price","5.184"
"Xerox 229","OFF-PA-10000295","Total Discount","0"
"Xerox 229","OFF-PA-10000295","Gross Sales","15.552"
"Xerox 229","OFF-PA-10000295","Sales","15.552"
"Xerox 229","OFF-PA-10000295","Cost","9.9088"
"Xerox 229","OFF-PA-10000295","Profit / (Loss)","5.6432"
"Xerox 229","OFF-PA-10000295","% Profit / (Loss)","0.36286008230452677"
"XtraLife ClearVue Slant-D Ring Binder, White, 3"","OFF-BI-10004236","Quantity","3"
"XtraLife ClearVue Slant-D Ring Binder, White, 3"","OFF-BI-10004236","Discount","1"
"XtraLife ClearVue Slant-D Ring Binder, White, 3"","OFF-BI-10004236","Unit Price","3.936"
"XtraLife ClearVue Slant-D Ring Binder, White, 3"","OFF-BI-10004236","Total Discount","3"
"XtraLife ClearVue Slant-D Ring Binder, White, 3"","OFF-BI-10004236","Gross Sales","11.808"
"XtraLife ClearVue Slant-D Ring Binder, White, 3"","OFF-BI-10004236","Sales","8.808"
"XtraLife ClearVue Slant-D Ring Binder, White, 3"","OFF-BI-10004236","Cost","22.9816"
"XtraLife ClearVue Slant-D Ring Binder, White, 3"","OFF-BI-10004236","Profit / (Loss)","-14.1736"
"XtraLife ClearVue Slant-D Ring Binder, White, 3"","OFF-BI-10004236","% Profit / (Loss)","-1.6091734786557677"
"#10- 4 1/8" x 9 1/2" Recycled Envelopes","OFF-EN-10000461","Quantity","2"
"#10- 4 1/8" x 9 1/2" Recycled Envelopes","OFF-EN-10000461","Discount","0"
"#10- 4 1/8" x 9 1/2" Recycled Envelopes","OFF-EN-10000461","Unit Price","6.992"
"#10- 4 1/8" x 9 1/2" Recycled Envelopes","OFF-EN-10000461","Total Discount","0"
"#10- 4 1/8" x 9 1/2" Recycled Envelopes","OFF-EN-10000461","Gross Sales","13.984"
"#10- 4 1/8" x 9 1/2" Recycled Envelopes","OFF-EN-10000461","Sales","13.984"
"#10- 4 1/8" x 9 1/2" Recycled Envelopes","OFF-EN-10000461","Cost","9.0644"
"#10- 4 1/8" x 9 1/2" Recycled Envelopes","OFF-EN-10000461","Profit / (Loss)","4.919600000000001"
"#10- 4 1/8" x 9 1/2" Recycled Envelopes","OFF-EN-10000461","% Profit / (Loss)","0.3518020594965675"
"3M Hangers With Command Adhesive","FUR-FU-10001935","Quantity","2"
"3M Hangers With Command Adhesive","FUR-FU-10001935","Discount","1"
"3M Hangers With Command Adhesive","FUR-FU-10001935","Unit Price","2.48"
"3M Hangers With Command Adhesive","FUR-FU-10001935","Total Discount","2"
"3M Hangers With Command Adhesive","FUR-FU-10001935","Gross Sales","4.96"
"3M Hangers With Command Adhesive","FUR-FU-10001935","Sales","2.96"
"3M Hangers With Command Adhesive","FUR-FU-10001935","Cost","3.766"
"3M Hangers With Command Adhesive","FUR-FU-10001935","Profit / (Loss)","-0.806"
"3M Hangers With Command Adhesive","FUR-FU-10001935","% Profit / (Loss)","-0.2722972972972973"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L","OFF-SU-10000898","Quantity","2"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L","OFF-SU-10000898","Discount","0"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L","OFF-SU-10000898","Unit Price","11.12"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L","OFF-SU-10000898","Total Discount","0"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L","OFF-SU-10000898","Gross Sales","22.24"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L","OFF-SU-10000898","Sales","22.24"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L","OFF-SU-10000898","Cost","19.538"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L","OFF-SU-10000898","Profit / (Loss)","2.701999999999998"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L","OFF-SU-10000898","% Profit / (Loss)","0.12149280575539569"
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","OFF-PA-10000659","Quantity","2"
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","OFF-PA-10000659","Discount","0"
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","OFF-PA-10000659","Unit Price","5.584"
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","OFF-PA-10000659","Total Discount","0"
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","OFF-PA-10000659","Gross Sales","11.168"
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","OFF-PA-10000659","Sales","11.168"
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","OFF-PA-10000659","Cost","7.1988"
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","OFF-PA-10000659","Profit / (Loss)","3.969199999999999"
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","OFF-PA-10000659","% Profit / (Loss)","0.3554083094555874"
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560","Quantity","2"
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560","Discount","0"
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560","Unit Price","4.832"
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560","Total Discount","0"
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560","Gross Sales","9.664"
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560","Sales","9.664"
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560","Cost","6.2024"
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560","Profit / (Loss)","3.4616"
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560","% Profit / (Loss)","0.3581953642384106"
"Advantus Rolling Drawer Organizers","OFF-ST-10000532","Quantity","2"
"Advantus Rolling Drawer Organizers","OFF-ST-10000532","Discount","0"
"Advantus Rolling Drawer Organizers","OFF-ST-10000532","Unit Price","30.784"
"Advantus Rolling Drawer Organizers","OFF-ST-10000532","Total Discount","0"
"Advantus Rolling Drawer Organizers","OFF-ST-10000532","Gross Sales","61.568"
"Advantus Rolling Drawer Organizers","OFF-ST-10000532","Sales","61.568"
"Advantus Rolling Drawer Organizers","OFF-ST-10000532","Cost","56.7504"
"Advantus Rolling Drawer Organizers","OFF-ST-10000532","Profit / (Loss)","4.817599999999999"
"Advantus Rolling Drawer Organizers","OFF-ST-10000532","% Profit / (Loss)","0.07824844074844074"
"Apple iPhone 5C","TEC-PH-10001061","Quantity","2"
"Apple iPhone 5C","TEC-PH-10001061","Discount","0"
"Apple iPhone 5C","TEC-PH-10001061","Unit Price","79.992"
"Apple iPhone 5C","TEC-PH-10001061","Total Discount","0"
"Apple iPhone 5C","TEC-PH-10001061","Gross Sales","159.984"
"Apple iPhone 5C","TEC-PH-10001061","Sales","159.984"
"Apple iPhone 5C","TEC-PH-10001061","Cost","147.7852"
"Apple iPhone 5C","TEC-PH-10001061","Profit / (Loss)","12.198800000000006"
"Apple iPhone 5C","TEC-PH-10001061","% Profit / (Loss)","0.07625012501250125"
"Assorted Color Push Pins","OFF-FA-10003059","Quantity","2"
"Assorted Color Push Pins","OFF-FA-10003059","Discount","0"
"Assorted Color Push Pins","OFF-FA-10003059","Unit Price","1.448"
"Assorted Color Push Pins","OFF-FA-10003059","Total Discount","0"
"Assorted Color Push Pins","OFF-FA-10003059","Gross Sales","2.896"
"Assorted Color Push Pins","OFF-FA-10003059","Sales","2.896"
"Assorted Color Push Pins","OFF-FA-10003059","Cost","2.2254"
"Assorted Color Push Pins","OFF-FA-10003059","Profit / (Loss)","0.6705999999999999"
"Assorted Color Push Pins","OFF-FA-10003059","% Profit / (Loss)","0.23156077348066298"
"Astroparche Fine Business Paper","OFF-PA-10000143","Quantity","2"
"Astroparche Fine Business Paper","OFF-PA-10000143","Discount","0"
"Astroparche Fine Business Paper","OFF-PA-10000143","Unit Price","4.224"
"Astroparche Fine Business Paper","OFF-PA-10000143","Total Discount","0"
"Astroparche Fine Business Paper","OFF-PA-10000143","Gross Sales","8.448"
"Astroparche Fine Business Paper","OFF-PA-10000143","Sales","8.448"
"Astroparche Fine Business Paper","OFF-PA-10000143","Cost","5.2912"
"Astroparche Fine Business Paper","OFF-PA-10000143","Profit / (Loss)","3.1568000000000005"
"Astroparche Fine Business Paper","OFF-PA-10000143","% Profit / (Loss)","0.3736742424242424"
"Avery 501","OFF-LA-10000443","Quantity","2"
"Avery 501","OFF-LA-10000443","Discount","0"
"Avery 501","OFF-LA-10000443","Unit Price","2.952"
"Avery 501","OFF-LA-10000443","Total Discount","0"
"Avery 501","OFF-LA-10000443","Gross Sales","5.904"
"Avery 501","OFF-LA-10000443","Sales","5.904"
"Avery 501","OFF-LA-10000443","Cost","3.7114"
"Avery 501","OFF-LA-10000443","Profit / (Loss)","2.1926"
"Avery 501","OFF-LA-10000443","% Profit / (Loss)","0.3713753387533876"
"Avery Binding System Hidden Tab Executive Style Index Sets","OFF-BI-10004654","Quantity","2"
"Avery Binding System Hidden Tab Executive Style Index Sets","OFF-BI-10004654","Discount","1"
"Avery Binding System Hidden Tab Executive Style Index Sets","OFF-BI-10004654","Unit Price","2.154"
"Avery Binding System Hidden Tab Executive Style Index Sets","OFF-BI-10004654","Total Discount","2"
"Avery Binding System Hidden Tab Executive Style Index Sets","OFF-BI-10004654","Gross Sales","4.308"
"Avery Binding System Hidden Tab Executive Style Index Sets","OFF-BI-10004654","Sales","2.308"
"Avery Binding System Hidden Tab Executive Style Index Sets","OFF-BI-10004654","Cost","4.97"
"Avery Binding System Hidden Tab Executive Style Index Sets","OFF-BI-10004654","Profit / (Loss)","-2.662"
"Avery Binding System Hidden Tab Executive Style Index Sets","OFF-BI-10004654","% Profit / (Loss)","-1.1533795493934142"
"Avery Durable Slant Ring Binders","OFF-BI-10004465","Quantity","2"
"Avery Durable Slant Ring Binders","OFF-BI-10004465","Discount","1"
"Avery Durable Slant Ring Binders","OFF-BI-10004465","Unit Price","2.584"
"Avery Durable Slant Ring Binders","OFF-BI-10004465","Total Discount","2"
"Avery Durable Slant Ring Binders","OFF-BI-10004465","Gross Sales","5.168"
"Avery Durable Slant Ring Binders","OFF-BI-10004465","Sales","3.168"
"Avery Durable Slant Ring Binders","OFF-BI-10004465","Cost","7.12"
"Avery Durable Slant Ring Binders","OFF-BI-10004465","Profit / (Loss)","-3.952"
"Avery Durable Slant Ring Binders","OFF-BI-10004465","% Profit / (Loss)","-1.2474747474747474"
"Avery Durable Slant Ring Binders, No Labels","OFF-BI-10003274","Quantity","2"
"Avery Durable Slant Ring Binders, No Labels","OFF-BI-10003274","Discount","1"
"Avery Durable Slant Ring Binders, No Labels","OFF-BI-10003274","Unit Price","1.796"
"Avery Durable Slant Ring Binders, No Labels","OFF-BI-10003274","Total Discount","2"
"Avery Durable Slant Ring Binders, No Labels","OFF-BI-10003274","Gross Sales","3.592"
"Avery Durable Slant Ring Binders, No Labels","OFF-BI-10003274","Sales","1.592"
"Avery Durable Slant Ring Binders, No Labels","OFF-BI-10003274","Cost","3.4188"
"Avery Durable Slant Ring Binders, No Labels","OFF-BI-10003274","Profit / (Loss)","-1.8268"
"Avery Durable Slant Ring Binders, No Labels","OFF-BI-10003274","% Profit / (Loss)","-1.1474874371859296"
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196","Quantity","2"
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196","Discount","1"
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196","Unit Price","5.476"
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196","Total Discount","2"
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196","Gross Sales","10.952"
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196","Sales","8.952"
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196","Cost","22.9228"
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196","Profit / (Loss)","-13.970799999999999"
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196","% Profit / (Loss)","-1.5606344950848974"
"Belkin 6 Outlet Metallic Surge Strip","OFF-AP-10003971","Quantity","2"
"Belkin 6 Outlet Metallic Surge Strip","OFF-AP-10003971","Discount","1"
"Belkin 6 Outlet Metallic Surge Strip","OFF-AP-10003971","Unit Price","3.178"
"Belkin 6 Outlet Metallic Surge Strip","OFF-AP-10003971","Total Discount","2"
"Belkin 6 Outlet Metallic Surge Strip","OFF-AP-10003971","Gross Sales","6.356"
"Belkin 6 Outlet Metallic Surge Strip","OFF-AP-10003971","Sales","4.356"
"Belkin 6 Outlet Metallic Surge Strip","OFF-AP-10003971","Cost","15.3172"
"Belkin 6 Outlet Metallic Surge Strip","OFF-AP-10003971","Profit / (Loss)","-10.9612"
"Belkin 6 Outlet Metallic Surge Strip","OFF-AP-10003971","% Profit / (Loss)","-2.5163452708907257"
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278","Quantity","2"
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278","Discount","1"
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278","Unit Price","3.794"
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278","Total Discount","2"
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278","Gross Sales","7.588"
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278","Sales","5.588"
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278","Cost","19.8756"
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278","Profit / (Loss)","-14.287599999999998"
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278","% Profit / (Loss)","-2.556836077308518"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191","Quantity","2"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191","Discount","1"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191","Unit Price","12.996"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191","Total Discount","2"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191","Gross Sales","25.992"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191","Sales","23.992"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191","Cost","85.5712"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191","Profit / (Loss)","-61.5792"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191","% Profit / (Loss)","-2.5666555518506167"
"Bevis Rectangular Conference Tables","FUR-TA-10000849","Quantity","2"
"Bevis Rectangular Conference Tables","FUR-TA-10000849","Discount","0"
"Bevis Rectangular Conference Tables","FUR-TA-10000849","Unit Price","72.99"
"Bevis Rectangular Conference Tables","FUR-TA-10000849","Total Discount","0"
"Bevis Rectangular Conference Tables","FUR-TA-10000849","Gross Sales","145.98"
"Bevis Rectangular Conference Tables","FUR-TA-10000849","Sales","145.98"
"Bevis Rectangular Conference Tables","FUR-TA-10000849","Cost","244.7464"
"Bevis Rectangular Conference Tables","FUR-TA-10000849","Profit / (Loss)","-98.7664"
"Bevis Rectangular Conference Tables","FUR-TA-10000849","% Profit / (Loss)","-0.6765748732703111"
"Binder Posts","OFF-BI-10002393","Quantity","2"
"Binder Posts","OFF-BI-10002393","Discount","1"
"Binder Posts","OFF-BI-10002393","Unit Price","2.148"
"Binder Posts","OFF-BI-10002393","Total Discount","2"
"Binder Posts","OFF-BI-10002393","Gross Sales","4.295999999999999"
"Binder Posts","OFF-BI-10002393","Sales","2.296"
"Binder Posts","OFF-BI-10002393","Cost","5.3992"
"Binder Posts","OFF-BI-10002393","Profit / (Loss)","-3.1032000000000006"
"Binder Posts","OFF-BI-10002393","% Profit / (Loss)","-1.3515679442508712"
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685","Quantity","2"
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685","Discount","0"
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685","Unit Price","3.704"
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685","Total Discount","0"
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685","Gross Sales","7.408"
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685","Sales","7.408"
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685","Cost","6.0042"
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685","Profit / (Loss)","1.4038000000000004"
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685","% Profit / (Loss)","0.18949784017278615"
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441","Quantity","2"
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441","Discount","0"
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441","Unit Price","70.686"
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441","Total Discount","0"
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441","Gross Sales","141.372"
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441","Sales","141.372"
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441","Cost","155.2092"
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441","Profit / (Loss)","-13.837199999999996"
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441","% Profit / (Loss)","-0.09787793905440963"
"Companion Letter/Legal File, Black","OFF-ST-10000777","Quantity","2"
"Companion Letter/Legal File, Black","OFF-ST-10000777","Discount","0"
"Companion Letter/Legal File, Black","OFF-ST-10000777","Unit Price","30.208"
"Companion Letter/Legal File, Black","OFF-ST-10000777","Total Discount","0"
"Companion Letter/Legal File, Black","OFF-ST-10000777","Gross Sales","60.416"
"Companion Letter/Legal File, Black","OFF-ST-10000777","Sales","60.416"
"Companion Letter/Legal File, Black","OFF-ST-10000777","Cost","54.1744"
"Companion Letter/Legal File, Black","OFF-ST-10000777","Profit / (Loss)","6.241599999999998"
"Companion Letter/Legal File, Black","OFF-ST-10000777","% Profit / (Loss)","0.10331038135593221"
"Crayola Anti Dust Chalk, 12/Pack","OFF-AR-10003759","Quantity","2"
"Crayola Anti Dust Chalk, 12/Pack","OFF-AR-10003759","Discount","0"
"Crayola Anti Dust Chalk, 12/Pack","OFF-AR-10003759","Unit Price","1.456"
"Crayola Anti Dust Chalk, 12/Pack","OFF-AR-10003759","Total Discount","0"
"Crayola Anti Dust Chalk, 12/Pack","OFF-AR-10003759","Gross Sales","2.912"
"Crayola Anti Dust Chalk, 12/Pack","OFF-AR-10003759","Sales","2.912"
"Crayola Anti Dust Chalk, 12/Pack","OFF-AR-10003759","Cost","1.802"
"Crayola Anti Dust Chalk, 12/Pack","OFF-AR-10003759","Profit / (Loss)","1.1099999999999999"
"Crayola Anti Dust Chalk, 12/Pack","OFF-AR-10003759","% Profit / (Loss)","0.3811813186813187"
"DAX Wood Document Frame.","FUR-FU-10000175","Quantity","2"
"DAX Wood Document Frame.","FUR-FU-10000175","Discount","1"
"DAX Wood Document Frame.","FUR-FU-10000175","Unit Price","6.492"
"DAX Wood Document Frame.","FUR-FU-10000175","Total Discount","2"
"DAX Wood Document Frame.","FUR-FU-10000175","Gross Sales","12.984"
"DAX Wood Document Frame.","FUR-FU-10000175","Sales","10.984"
"DAX Wood Document Frame.","FUR-FU-10000175","Cost","18.3474"
"DAX Wood Document Frame.","FUR-FU-10000175","Profit / (Loss)","-7.3634"
"DAX Wood Document Frame.","FUR-FU-10000175","% Profit / (Loss)","-0.6703750910415149"
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277","Quantity","2"
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277","Discount","1"
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277","Unit Price","43.136"
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277","Total Discount","2"
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277","Gross Sales","86.272"
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277","Sales","84.272"
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277","Cost","159.5168"
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277","Profit / (Loss)","-75.24479999999998"
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277","% Profit / (Loss)","-0.8928801974558571"
"Eldon Delta Triangular Chair Mat, 52" x 58", Clear","FUR-FU-10001602","Quantity","2"
"Eldon Delta Triangular Chair Mat, 52" x 58", Clear","FUR-FU-10001602","Discount","1"
"Eldon Delta Triangular Chair Mat, 52" x 58", Clear","FUR-FU-10001602","Unit Price","16.172"
"Eldon Delta Triangular Chair Mat, 52" x 58", Clear","FUR-FU-10001602","Total Discount","2"
"Eldon Delta Triangular Chair Mat, 52" x 58", Clear","FUR-FU-10001602","Gross Sales","32.344"
"Eldon Delta Triangular Chair Mat, 52" x 58", Clear","FUR-FU-10001602","Sales","30.344"
"Eldon Delta Triangular Chair Mat, 52" x 58", Clear","FUR-FU-10001602","Cost","61.6052"
"Eldon Delta Triangular Chair Mat, 52" x 58", Clear","FUR-FU-10001602","Profit / (Loss)","-31.261200000000002"
"Eldon Delta Triangular Chair Mat, 52" x 58", Clear","FUR-FU-10001602","% Profit / (Loss)","-1.0302267334563668"
"Eldon Portable Mobile Manager","OFF-ST-10003442","Quantity","2"
"Eldon Portable Mobile Manager","OFF-ST-10003442","Discount","0"
"Eldon Portable Mobile Manager","OFF-ST-10003442","Unit Price","22.624"
"Eldon Portable Mobile Manager","OFF-ST-10003442","Total Discount","0"
"Eldon Portable Mobile Manager","OFF-ST-10003442","Gross Sales","45.248"
"Eldon Portable Mobile Manager","OFF-ST-10003442","Sales","45.248"
"Eldon Portable Mobile Manager","OFF-ST-10003442","Cost","41.0888"
"Eldon Portable Mobile Manager","OFF-ST-10003442","Profit / (Loss)","4.1591999999999985"
"Eldon Portable Mobile Manager","OFF-ST-10003442","% Profit / (Loss)","0.09192008486562943"
"Eldon Wave Desk Accessories","FUR-FU-10000023","Quantity","2"
"Eldon Wave Desk Accessories","FUR-FU-10000023","Discount","1"
"Eldon Wave Desk Accessories","FUR-FU-10000023","Unit Price","3.356"
"Eldon Wave Desk Accessories","FUR-FU-10000023","Total Discount","2"
"Eldon Wave Desk Accessories","FUR-FU-10000023","Gross Sales","6.712"
"Eldon Wave Desk Accessories","FUR-FU-10000023","Sales","4.712"
"Eldon Wave Desk Accessories","FUR-FU-10000023","Cost","5.9968"
"Eldon Wave Desk Accessories","FUR-FU-10000023","Profit / (Loss)","-1.2848000000000006"
"Eldon Wave Desk Accessories","FUR-FU-10000023","% Profit / (Loss)","-0.2726655348047538"
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553","Quantity","2"
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553","Discount","1"
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553","Unit Price","15.66"
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553","Total Discount","2"
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553","Gross Sales","31.32"
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553","Sales","29.32"
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553","Cost","52.909"
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553","Profit / (Loss)","-23.589"
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553","% Profit / (Loss)","-0.8045361527967257"
"Executive Impressions 12" Wall Clock","FUR-FU-10004671","Quantity","2"
"Executive Impressions 12" Wall Clock","FUR-FU-10004671","Discount","1"
"Executive Impressions 12" Wall Clock","FUR-FU-10004671","Unit Price","8.068"
"Executive Impressions 12" Wall Clock","FUR-FU-10004671","Total Discount","2"
"Executive Impressions 12" Wall Clock","FUR-FU-10004671","Gross Sales","16.136"
"Executive Impressions 12" Wall Clock","FUR-FU-10004671","Sales","14.136"
"Executive Impressions 12" Wall Clock","FUR-FU-10004671","Cost","21.3108"
"Executive Impressions 12" Wall Clock","FUR-FU-10004671","Profit / (Loss)","-7.174800000000001"
"Executive Impressions 12" Wall Clock","FUR-FU-10004671","% Profit / (Loss)","-0.5075551782682514"
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191","Quantity","2"
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191","Discount","1"
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191","Unit Price","3.792"
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191","Total Discount","2"
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191","Gross Sales","7.584"
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191","Sales","5.584"
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191","Cost","6.6592"
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191","Profit / (Loss)","-1.0752000000000006"
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191","% Profit / (Loss)","-0.19255014326647565"
"Global Chrome Stack Chair","FUR-CH-10004540","Quantity","2"
"Global Chrome Stack Chair","FUR-CH-10004540","Discount","0"
"Global Chrome Stack Chair","FUR-CH-10004540","Unit Price","23.996"
"Global Chrome Stack Chair","FUR-CH-10004540","Total Discount","0"
"Global Chrome Stack Chair","FUR-CH-10004540","Gross Sales","47.992"
"Global Chrome Stack Chair","FUR-CH-10004540","Sales","47.992"
"Global Chrome Stack Chair","FUR-CH-10004540","Cost","49.7488"
"Global Chrome Stack Chair","FUR-CH-10004540","Profit / (Loss)","-1.7568000000000055"
"Global Chrome Stack Chair","FUR-CH-10004540","% Profit / (Loss)","-0.03660610101683614"
"Global Ergonomic Managers Chair","FUR-CH-10000785","Quantity","2"
"Global Ergonomic Managers Chair","FUR-CH-10000785","Discount","0"
"Global Ergonomic Managers Chair","FUR-CH-10000785","Unit Price","126.686"
"Global Ergonomic Managers Chair","FUR-CH-10000785","Total Discount","0"
