GEO (Labels),Level ,Value Column Name,Value
"Közép-Magyarország","Levels 5 - 8","Unemployment","1.6"
"Dogu Karadeniz","All Levels","Unemployment","4.5"
"Dogu Karadeniz","Levels 0-2","Unemployment","3.2"
"Dogu Karadeniz","Levels 3 - 4","Unemployment","6.7"
"Dogu Karadeniz","Levels 5 - 8","Unemployment","6.5"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","All Levels","Unemployment","4.5"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Levels 0-2","Unemployment","3.2"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Levels 3 - 4","Unemployment","6.7"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Levels 5 - 8","Unemployment","6.5"
"Outer London - West and North West","All Levels","Unemployment","5"
"Outer London - West and North West","Levels 0-2","Unemployment","5.1"
"Outer London - West and North West","Levels 3 - 4","Unemployment","6.7"
"Outer London - West and North West","Levels 5 - 8","Unemployment","4"
"Macroregiunea unu","All Levels","Unemployment","4.7"
"Macroregiunea unu","Levels 0-2","Unemployment","9.6"
"Macroregiunea unu","Levels 3 - 4","Unemployment","4"
"Macroregiunea unu","Levels 5 - 8","Unemployment","2.4"
"Oberösterreich","All Levels","Unemployment","4.5"
"Oberösterreich","Levels 0-2","Unemployment","9.4"
"Oberösterreich","Levels 3 - 4","Unemployment","4.1"
"Oberösterreich","Levels 5 - 8","Unemployment","2.6"
"Leicestershire, Rutland and Northamptonshire","All Levels","Unemployment","4.6"
"Leicestershire, Rutland and Northamptonshire","Levels 0-2","Unemployment","8.8"
"Leicestershire, Rutland and Northamptonshire","Levels 3 - 4","Unemployment","4.4"
"Leicestershire, Rutland and Northamptonshire","Levels 5 - 8","Unemployment","2.6"
"Innlandet","All Levels","Unemployment","4.5"
"Innlandet","Levels 0-2","Unemployment","9.5"
"Innlandet","Levels 3 - 4","Unemployment","3.7"
"Innlandet","Levels 5 - 8","Unemployment","2.6"
"Saarland","All Levels","Unemployment","4.9"
"Saarland","Levels 0-2","Unemployment","11.2"
"Saarland","Levels 3 - 4","Unemployment","4.2"
"Saarland","Levels 5 - 8","Unemployment",
"Vest","All Levels","Unemployment","4.9"
"Vest","Levels 0-2","Unemployment","11.2"
"Vest","Levels 3 - 4","Unemployment","4.2"
"Vest","Levels 5 - 8","Unemployment",
"Schleswig-Holstein","All Levels","Unemployment","4"
"Schleswig-Holstein","Levels 0-2","Unemployment","10.5"
"Schleswig-Holstein","Levels 3 - 4","Unemployment","3.3"
"Schleswig-Holstein","Levels 5 - 8","Unemployment","2.4"
"Germany (until 1990 former territory of the FRG)","All Levels","Unemployment","4.1"
"Germany (until 1990 former territory of the FRG)","Levels 0-2","Unemployment","10.1"
"Germany (until 1990 former territory of the FRG)","Levels 3 - 4","Unemployment","3.7"
"Germany (until 1990 former territory of the FRG)","Levels 5 - 8","Unemployment","2.2"
"Wales","All Levels","Unemployment","4.5"
"Wales","Levels 0-2","Unemployment","8.6"
"Wales","Levels 3 - 4","Unemployment","4.8"
"Wales","Levels 5 - 8","Unemployment","2.1"
"Derbyshire and Nottinghamshire","All Levels","Unemployment","4.5"
"Derbyshire and Nottinghamshire","Levels 0-2","Unemployment","7.9"
"Derbyshire and Nottinghamshire","Levels 3 - 4","Unemployment","4.9"
"Derbyshire and Nottinghamshire","Levels 5 - 8","Unemployment","2.5"
"Niedersachsen","All Levels","Unemployment","4"
"Niedersachsen","Levels 0-2","Unemployment","10.4"
"Niedersachsen","Levels 3 - 4","Unemployment","3.3"
"Niedersachsen","Levels 5 - 8","Unemployment","2.1"
"Rheinhessen-Pfalz","All Levels","Unemployment","4.1"
"Rheinhessen-Pfalz","Levels 0-2","Unemployment","10.6"
"Rheinhessen-Pfalz","Levels 3 - 4","Unemployment","3.2"
"Rheinhessen-Pfalz","Levels 5 - 8","Unemployment","1.9"
"Bremen","All Levels","Unemployment","5.4"
"Bremen","Levels 0-2","Unemployment","9.2"
"Bremen","Levels 3 - 4","Unemployment","5.1"
"Bremen","Levels 5 - 8","Unemployment",
"East Midlands (UK)","All Levels","Unemployment","4.5"
"East Midlands (UK)","Levels 0-2","Unemployment","8.1"
"East Midlands (UK)","Levels 3 - 4","Unemployment","4.6"
"East Midlands (UK)","Levels 5 - 8","Unemployment","2.5"
"Kent","All Levels","Unemployment","4.5"
"Kent","Levels 0-2","Unemployment","8"
"Kent","Levels 3 - 4","Unemployment","4.8"
"Kent","Levels 5 - 8","Unemployment","2.4"
"Darmstadt","All Levels","Unemployment","4"
"Darmstadt","Levels 0-2","Unemployment","9.8"
"Darmstadt","Levels 3 - 4","Unemployment","3.5"
"Darmstadt","Levels 5 - 8","Unemployment","2.1"
"Lancashire","All Levels","Unemployment","4.4"
"Lancashire","Levels 0-2","Unemployment","7.9"
"Lancashire","Levels 3 - 4","Unemployment","5.1"
"Lancashire","Levels 5 - 8","Unemployment","1.9"
"Hessen","All Levels","Unemployment","3.9"
"Hessen","Levels 0-2","Unemployment","9.6"
"Hessen","Levels 3 - 4","Unemployment","3.4"
"Hessen","Levels 5 - 8","Unemployment","2.2"
"Prov. Oost-Vlaanderen","All Levels","Unemployment","4.2"
"Prov. Oost-Vlaanderen","Levels 0-2","Unemployment","7.5"
"Prov. Oost-Vlaanderen","Levels 3 - 4","Unemployment","4.6"
"Prov. Oost-Vlaanderen","Levels 5 - 8","Unemployment","2.7"
"Köln","All Levels","Unemployment","3.9"
"Köln","Levels 0-2","Unemployment","9.2"
"Köln","Levels 3 - 4","Unemployment","3.5"
"Köln","Levels 5 - 8","Unemployment","2.2"
"Ostschweiz","All Levels","Unemployment","4"
"Ostschweiz","Levels 0-2","Unemployment","8.3"
"Ostschweiz","Levels 3 - 4","Unemployment","3.6"
"Ostschweiz","Levels 5 - 8","Unemployment","2.9"
"Trøndelag","All Levels","Unemployment","4"
"Trøndelag","Levels 0-2","Unemployment","8.7"
"Trøndelag","Levels 3 - 4","Unemployment","3"
"Trøndelag","Levels 5 - 8","Unemployment","3.1"
"Podlaskie","All Levels","Unemployment","6.7"
"Podlaskie","Levels 0-2","Unemployment",
"Podlaskie","Levels 3 - 4","Unemployment","7.5"
"Podlaskie","Levels 5 - 8","Unemployment","4.3"
"Dunántúl","All Levels","Unemployment","3.8"
"Dunántúl","Levels 0-2","Unemployment","10"
"Dunántúl","Levels 3 - 4","Unemployment","3.3"
"Dunántúl","Levels 5 - 8","Unemployment","1.3"
"Westösterreich","All Levels","Unemployment","3.9"
"Westösterreich","Levels 0-2","Unemployment","8.5"
"Westösterreich","Levels 3 - 4","Unemployment","3.3"
"Westösterreich","Levels 5 - 8","Unemployment","2.6"
"Zürich","All Levels","Unemployment","3.9"
"Zürich","Levels 0-2","Unemployment","7.4"
"Zürich","Levels 3 - 4","Unemployment","4.4"
"Zürich","Levels 5 - 8","Unemployment","2.6"
"Bedfordshire and Hertfordshire","All Levels","Unemployment","4.1"
"Bedfordshire and Hertfordshire","Levels 0-2","Unemployment","6.6"
"Bedfordshire and Hertfordshire","Levels 3 - 4","Unemployment","4.3"
"Bedfordshire and Hertfordshire","Levels 5 - 8","Unemployment","3"
"Dorset and Somerset","All Levels","Unemployment","4.3"
"Dorset and Somerset","Levels 0-2","Unemployment","5.5"
"Dorset and Somerset","Levels 3 - 4","Unemployment","5.4"
"Dorset and Somerset","Levels 5 - 8","Unemployment","2.6"
"Shropshire and Staffordshire","All Levels","Unemployment","4.2"
"Shropshire and Staffordshire","Levels 0-2","Unemployment","7"
"Shropshire and Staffordshire","Levels 3 - 4","Unemployment","4.6"
"Shropshire and Staffordshire","Levels 5 - 8","Unemployment","2"
"Macroregiunea doi","All Levels","Unemployment","4.8"
"Macroregiunea doi","Levels 0-2","Unemployment","4.6"
"Macroregiunea doi","Levels 3 - 4","Unemployment","5.4"
"Macroregiunea doi","Levels 5 - 8","Unemployment","2.8"
"Detmold","All Levels","Unemployment","4.1"
"Detmold","Levels 0-2","Unemployment","10.1"
"Detmold","Levels 3 - 4","Unemployment","3.3"
"Detmold","Levels 5 - 8","Unemployment",
"Malta","All Levels","Unemployment","4.7"
"Malta","Levels 0-2","Unemployment","7.4"
"Malta","Levels 3 - 4","Unemployment","3.7"
"Malta","Levels 5 - 8","Unemployment","1.7"
"Gloucestershire, Wiltshire and Bristol/Bath area","All Levels","Unemployment","3.7"
"Gloucestershire, Wiltshire and Bristol/Bath area","Levels 0-2","Unemployment","7.4"
"Gloucestershire, Wiltshire and Bristol/Bath area","Levels 3 - 4","Unemployment","3.9"
"Gloucestershire, Wiltshire and Bristol/Bath area","Levels 5 - 8","Unemployment","2.2"
"Tirol","All Levels","Unemployment","3.5"
"Tirol","Levels 0-2","Unemployment","8.3"
"Tirol","Levels 3 - 4","Unemployment","2.5"
"Tirol","Levels 5 - 8","Unemployment","2.8"
"Rheinland-Pfalz","All Levels","Unemployment","3.6"
"Rheinland-Pfalz","Levels 0-2","Unemployment","8.7"
"Rheinland-Pfalz","Levels 3 - 4","Unemployment","2.9"
"Rheinland-Pfalz","Levels 5 - 8","Unemployment","1.9"
"East of England","All Levels","Unemployment","3.9"
"East of England","Levels 0-2","Unemployment","6.6"
"East of England","Levels 3 - 4","Unemployment","4"
"East of England","Levels 5 - 8","Unemployment","2.5"
"Hampshire and Isle of Wight","All Levels","Unemployment","3.7"
"Hampshire and Isle of Wight","Levels 0-2","Unemployment","7.3"
"Hampshire and Isle of Wight","Levels 3 - 4","Unemployment","3.8"
"Hampshire and Isle of Wight","Levels 5 - 8","Unemployment","2.2"
"South West (UK)","All Levels","Unemployment","3.8"
"South West (UK)","Levels 0-2","Unemployment","6.4"
"South West (UK)","Levels 3 - 4","Unemployment","4.3"
"South West (UK)","Levels 5 - 8","Unemployment","2.2"
"East Anglia","All Levels","Unemployment","3.8"
"East Anglia","Levels 0-2","Unemployment","6.7"
"East Anglia","Levels 3 - 4","Unemployment","3.8"
"East Anglia","Levels 5 - 8","Unemployment","2.3"
"Prov. West-Vlaanderen","All Levels","Unemployment","3.7"
"Prov. West-Vlaanderen","Levels 0-2","Unemployment","6.7"
"Prov. West-Vlaanderen","Levels 3 - 4","Unemployment","3.8"
"Prov. West-Vlaanderen","Levels 5 - 8","Unemployment","2.3"
"Gießen","All Levels","Unemployment","4"
"Gießen","Levels 0-2","Unemployment","9"
"Gießen","Levels 3 - 4","Unemployment","3.4"
"Gießen","Levels 5 - 8","Unemployment",
"Essex","All Levels","Unemployment","3.9"
"Essex","Levels 0-2","Unemployment","6.4"
"Essex","Levels 3 - 4","Unemployment","4.1"
"Essex","Levels 5 - 8","Unemployment","1.9"
"Nord-Vest","All Levels","Unemployment","4.3"
"Nord-Vest","Levels 0-2","Unemployment","8.5"
"Nord-Vest","Levels 3 - 4","Unemployment","3.5"
"Nord-Vest","Levels 5 - 8","Unemployment",
"Surrey, East and West Sussex","All Levels","Unemployment","3.6"
"Surrey, East and West Sussex","Levels 0-2","Unemployment","6.2"
"Surrey, East and West Sussex","Levels 3 - 4","Unemployment","3.5"
"Surrey, East and West Sussex","Levels 5 - 8","Unemployment","2.8"
"Kassel","All Levels","Unemployment","3.7"
"Kassel","Levels 0-2","Unemployment","9.1"
"Kassel","Levels 3 - 4","Unemployment","3.2"
"Kassel","Levels 5 - 8","Unemployment",
"South East (UK)","All Levels","Unemployment","3.5"
"South East (UK)","Levels 0-2","Unemployment","6.3"
"South East (UK)","Levels 3 - 4","Unemployment","3.7"
"South East (UK)","Levels 5 - 8","Unemployment","2.4"
"Lincolnshire","All Levels","Unemployment","4.3"
"Lincolnshire","Levels 0-2","Unemployment","7"
"Lincolnshire","Levels 3 - 4","Unemployment","4.5"
"Lincolnshire","Levels 5 - 8","Unemployment",
"Herefordshire, Worcestershire and Warwickshire","All Levels","Unemployment","3.7"
"Herefordshire, Worcestershire and Warwickshire","Levels 0-2","Unemployment","5.2"
"Herefordshire, Worcestershire and Warwickshire","Levels 3 - 4","Unemployment","4.3"
"Herefordshire, Worcestershire and Warwickshire","Levels 5 - 8","Unemployment","2.4"
"Praha","All Levels","Unemployment","2.2"
"Praha","Levels 0-2","Unemployment","9.4"
"Praha","Levels 3 - 4","Unemployment","2.3"
"Praha","Levels 5 - 8","Unemployment","1.7"
"Stuttgart","All Levels","Unemployment","3.3"
"Stuttgart","Levels 0-2","Unemployment","7.6"
"Stuttgart","Levels 3 - 4","Unemployment","2.9"
"Stuttgart","Levels 5 - 8","Unemployment","1.8"
"East Wales","All Levels","Unemployment","3.6"
"East Wales","Levels 0-2","Unemployment","7.1"
"East Wales","Levels 3 - 4","Unemployment","4.7"
"East Wales","Levels 5 - 8","Unemployment",
"Lüneburg","All Levels","Unemployment","3.3"
"Lüneburg","Levels 0-2","Unemployment","9.4"
"Lüneburg","Levels 3 - 4","Unemployment","2.6"
"Lüneburg","Levels 5 - 8","Unemployment",
"Provincia Autonoma di Bolzano/Bozen","All Levels","Unemployment","3.7"
"Provincia Autonoma di Bolzano/Bozen","Levels 0-2","Unemployment","4.9"
"Provincia Autonoma di Bolzano/Bozen","Levels 3 - 4","Unemployment","3.1"
"Provincia Autonoma di Bolzano/Bozen","Levels 5 - 8","Unemployment","3.6"
"Devon","All Levels","Unemployment","3.6"
"Devon","Levels 0-2","Unemployment","5.7"
"Devon","Levels 3 - 4","Unemployment","3.9"
"Devon","Levels 5 - 8","Unemployment","2"
"Karlsruhe","All Levels","Unemployment","3.1"
"Karlsruhe","Levels 0-2","Unemployment","7.4"
"Karlsruhe","Levels 3 - 4","Unemployment","2.5"
"Karlsruhe","Levels 5 - 8","Unemployment","2.2"
"Nord-Norge","All Levels","Unemployment","3.2"
"Nord-Norge","Levels 0-2","Unemployment","8.1"
"Nord-Norge","Levels 3 - 4","Unemployment","2.3"
"Nord-Norge","Levels 5 - 8","Unemployment","1.5"
"Baden-Württemberg","All Levels","Unemployment","3.1"
"Baden-Württemberg","Levels 0-2","Unemployment","7.1"
"Baden-Württemberg","Levels 3 - 4","Unemployment","2.7"
"Baden-Württemberg","Levels 5 - 8","Unemployment","1.9"
"Kärnten","All Levels","Unemployment","5.4"
"Kärnten","Levels 0-2","Unemployment",
"Kärnten","Levels 3 - 4","Unemployment","5.4"
"Kärnten","Levels 5 - 8","Unemployment","3.8"
"Weser-Ems","All Levels","Unemployment","3.6"
"Weser-Ems","Levels 0-2","Unemployment","7.7"
"Weser-Ems","Levels 3 - 4","Unemployment","3.3"
"Weser-Ems","Levels 5 - 8","Unemployment",
"Bratislavský kraj","All Levels","Unemployment","5.1"
"Bratislavský kraj","Levels 0-2","Unemployment",
"Bratislavský kraj","Levels 3 - 4","Unemployment","5"
"Bratislavský kraj","Levels 5 - 8","Unemployment","4.5"
"Zentralschweiz","All Levels","Unemployment","3.4"
"Zentralschweiz","Levels 0-2","Unemployment","4.8"
"Zentralschweiz","Levels 3 - 4","Unemployment","3.8"
"Zentralschweiz","Levels 5 - 8","Unemployment","2.4"
"Freiburg","All Levels","Unemployment","3"
"Freiburg","Levels 0-2","Unemployment","6.5"
"Freiburg","Levels 3 - 4","Unemployment","2.6"
"Freiburg","Levels 5 - 8","Unemployment","1.9"
"Pest","All Levels","Unemployment","3.1"
"Pest","Levels 0-2","Unemployment","7.4"
"Pest","Levels 3 - 4","Unemployment","3.4"
"Pest","Levels 5 - 8","Unemployment",
"Oberfranken","All Levels","Unemployment","3.3"
"Oberfranken","Levels 0-2","Unemployment","7.8"
"Oberfranken","Levels 3 - 4","Unemployment","2.8"
"Oberfranken","Levels 5 - 8","Unemployment",
"Koblenz","All Levels","Unemployment","3.4"
"Koblenz","Levels 0-2","Unemployment","7.4"
"Koblenz","Levels 3 - 4","Unemployment","2.8"
"Koblenz","Levels 5 - 8","Unemployment",
"Outer London - South","All Levels","Unemployment","4.2"
"Outer London - South","Levels 0-2","Unemployment",
"Outer London - South","Levels 3 - 4","Unemployment","6.4"
"Outer London - South","Levels 5 - 8","Unemployment","2.9"
"Zeeland","All Levels","Unemployment","3.9"
"Zeeland","Levels 0-2","Unemployment","6.4"
"Zeeland","Levels 3 - 4","Unemployment","2.8"
"Zeeland","Levels 5 - 8","Unemployment",
"Nyugat-Dunántúl","All Levels","Unemployment","2.7"
"Nyugat-Dunántúl","Levels 0-2","Unemployment","7.7"
"Nyugat-Dunántúl","Levels 3 - 4","Unemployment","2.3"
"Nyugat-Dunántúl","Levels 5 - 8","Unemployment",
"Tübingen","All Levels","Unemployment","2.6"
"Tübingen","Levels 0-2","Unemployment","5.9"
"Tübingen","Levels 3 - 4","Unemployment","2.3"
"Tübingen","Levels 5 - 8","Unemployment","1.7"
"Bayern","All Levels","Unemployment","2.6"
"Bayern","Levels 0-2","Unemployment","5.9"
"Bayern","Levels 3 - 4","Unemployment","2.3"
"Bayern","Levels 5 - 8","Unemployment","1.6"
"Iceland","All Levels","Unemployment","3"
"Iceland","Levels 0-2","Unemployment","4.5"
"Iceland","Levels 3 - 4","Unemployment","3.1"
"Iceland","Levels 5 - 8","Unemployment","1.7"
"Ísland","All Levels","Unemployment","3"
"Ísland","Levels 0-2","Unemployment","4.5"
"Ísland","Levels 3 - 4","Unemployment","3.1"
"Ísland","Levels 5 - 8","Unemployment","1.7"
"Közép-Dunántúl","All Levels","Unemployment","3"
"Közép-Dunántúl","Levels 0-2","Unemployment","6.2"
"Közép-Dunántúl","Levels 3 - 4","Unemployment","2.9"
"Közép-Dunántúl","Levels 5 - 8","Unemployment",
"Oberbayern","All Levels","Unemployment","2.4"
"Oberbayern","Levels 0-2","Unemployment","5.6"
"Oberbayern","Levels 3 - 4","Unemployment","2.3"
"Oberbayern","Levels 5 - 8","Unemployment","1.7"
"Berkshire, Buckinghamshire and Oxfordshire","All Levels","Unemployment","2.7"
"Berkshire, Buckinghamshire and Oxfordshire","Levels 0-2","Unemployment","3.8"
"Berkshire, Buckinghamshire and Oxfordshire","Levels 3 - 4","Unemployment","2.9"
"Berkshire, Buckinghamshire and Oxfordshire","Levels 5 - 8","Unemployment","2.2"
"Oberpfalz","All Levels","Unemployment","2.9"
"Oberpfalz","Levels 0-2","Unemployment","6.2"
"Oberpfalz","Levels 3 - 4","Unemployment","2.4"
"Oberpfalz","Levels 5 - 8","Unemployment",
"Schwaben","All Levels","Unemployment","2.7"
"Schwaben","Levels 0-2","Unemployment","6.3"
"Schwaben","Levels 3 - 4","Unemployment","2.4"
"Schwaben","Levels 5 - 8","Unemployment",
"Burgenland (AT)","All Levels","Unemployment","5.7"
"Burgenland (AT)","Levels 0-2","Unemployment",
"Burgenland (AT)","Levels 3 - 4","Unemployment","5.3"
"Burgenland (AT)","Levels 5 - 8","Unemployment",
"Warszawski stoleczny","All Levels","Unemployment","3.7"
"Warszawski stoleczny","Levels 0-2","Unemployment",
"Warszawski stoleczny","Levels 3 - 4","Unemployment","4.7"
"Warszawski stoleczny","Levels 5 - 8","Unemployment","2.5"
"Unterfranken","All Levels","Unemployment","2.5"
"Unterfranken","Levels 0-2","Unemployment","6.1"
"Unterfranken","Levels 3 - 4","Unemployment","2.2"
"Unterfranken","Levels 5 - 8","Unemployment",
"Opolskie","All Levels","Unemployment","5"
"Opolskie","Levels 0-2","Unemployment",
"Opolskie","Levels 3 - 4","Unemployment","5"
"Opolskie","Levels 5 - 8","Unemployment",
"Mittelfranken","All Levels","Unemployment","2.5"
"Mittelfranken","Levels 0-2","Unemployment","4.9"
"Mittelfranken","Levels 3 - 4","Unemployment","2.3"
"Mittelfranken","Levels 5 - 8","Unemployment",
"Lubuskie","All Levels","Unemployment","4.7"
"Lubuskie","Levels 0-2","Unemployment",
"Lubuskie","Levels 3 - 4","Unemployment","4.7"
"Lubuskie","Levels 5 - 8","Unemployment",
"Niederbayern","All Levels","Unemployment","2.1"
"Niederbayern","Levels 0-2","Unemployment","5.8"
"Niederbayern","Levels 3 - 4","Unemployment","1.5"
"Niederbayern","Levels 5 - 8","Unemployment",
"Cheshire","All Levels","Unemployment","3.2"
"Cheshire","Levels 0-2","Unemployment",
"Cheshire","Levels 3 - 4","Unemployment","2.8"
"Cheshire","Levels 5 - 8","Unemployment","2.9"
"Cornwall and Isles of Scilly","All Levels","Unemployment","3.8"
"Cornwall and Isles of Scilly","Levels 0-2","Unemployment",
"Cornwall and Isles of Scilly","Levels 3 - 4","Unemployment","4.2"
"Cornwall and Isles of Scilly","Levels 5 - 8","Unemployment",
"Cumbria","All Levels","Unemployment","3.7"
"Cumbria","Levels 0-2","Unemployment",
"Cumbria","Levels 3 - 4","Unemployment","3.8"
"Cumbria","Levels 5 - 8","Unemployment",
"Salzburg","All Levels","Unemployment","3.4"
"Salzburg","Levels 0-2","Unemployment",
"Salzburg","Levels 3 - 4","Unemployment","2.9"
"Salzburg","Levels 5 - 8","Unemployment",
"Vorarlberg","All Levels","Unemployment","3.4"
"Vorarlberg","Levels 0-2","Unemployment",
"Vorarlberg","Levels 3 - 4","Unemployment","2.9"
"Vorarlberg","Levels 5 - 8","Unemployment",
"North Yorkshire","All Levels","Unemployment","2.9"
"North Yorkshire","Levels 0-2","Unemployment",
"North Yorkshire","Levels 3 - 4","Unemployment","3.1"
"North Yorkshire","Levels 5 - 8","Unemployment",
"Highlands and Islands","All Levels","Unemployment","3.5"
"Highlands and Islands","Levels 0-2","Unemployment",
"Highlands and Islands","Levels 3 - 4","Unemployment",
"Highlands and Islands","Levels 5 - 8","Unemployment",
"Trier","All Levels","Unemployment","2.7"
"Trier","Levels 0-2","Unemployment",
"Trier","Levels 3 - 4","Unemployment",
"Trier","Levels 5 - 8","Unemployment",
